zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
62451,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
61938,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62478,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62479,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62858,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62428,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62427,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62426,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62425,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62424,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62421,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62420,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62824,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62474,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62475,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62476,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62473,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62449,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62448,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62445,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62447,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62441,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62440,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62443,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62442,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
61920,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62413,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62410,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62411,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62417,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62419,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62468,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62469,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62461,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62460,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62467,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62466,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
62477,13292,Norris Electric Coop,IL,Bundled,Cooperative,0.111822826,0.097464063,0.128481056
86520,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86514,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86001,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86511,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86510,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86512,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86515,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86033,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86031,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86036,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86035,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86039,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86547,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86544,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86545,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86540,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86042,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86040,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86047,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86046,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86045,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86044,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86030,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86034,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86538,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86535,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86016,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86032,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86020,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86023,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86025,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86028,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86556,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86502,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86503,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86506,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86507,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86504,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86505,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86508,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86004,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86003,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86054,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
86053,13314,Navajo Tribal Utility Authority,AZ,Bundled,State,0.130737621,0.095532716,0.123319441
87328,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87325,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87327,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87323,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87322,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87310,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87313,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87420,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87421,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87037,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87364,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87455,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87302,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87301,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87305,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87401,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87013,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87018,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87347,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87375,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87045,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87320,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87461,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87499,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87326,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87365,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87413,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87412,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87410,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87417,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87416,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87029,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87020,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87316,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87317,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87311,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87312,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
87319,13314,Navajo Tribal Utility Authority,NM,Bundled,State,0.129704778,0.26059322,0.121147883
84534,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84536,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84531,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84533,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84741,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84512,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84511,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
84510,13314,Navajo Tribal Utility Authority,UT,Bundled,State,0.132860778,0,0.120723469
85938,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85936,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85937,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85934,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85932,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85930,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85931,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85533,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85530,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85940,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85543,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85542,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85541,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85540,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85941,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85935,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85911,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85912,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85933,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85929,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85928,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85925,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85924,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85927,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85926,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85923,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85922,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85920,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
86028,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85901,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85502,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85501,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
85550,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
86502,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
86506,13318,"Navopache Electric Coop, Inc",AZ,Bundled,Cooperative,0.126617019,0.117474302,0.149948313
88025,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87820,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87821,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87824,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87829,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87830,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
87357,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
88039,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
88051,13318,"Navopache Electric Coop, Inc",NM,Bundled,Cooperative,0.126329359,0.14084507,0.149931224
75110,13332,"Navarro County Elec Coop, Inc",TX,Bundled,Cooperative,0.099933466,0.060372466,0.101927386
76681,13332,"Navarro County Elec Coop, Inc",TX,Bundled,Cooperative,0.099933466,0.060372466,0.101927386
76679,13332,"Navarro County Elec Coop, Inc",TX,Bundled,Cooperative,0.099933466,0.060372466,0.101927386
76626,13332,"Navarro County Elec Coop, Inc",TX,Bundled,Cooperative,0.099933466,0.060372466,0.101927386
76639,13332,"Navarro County Elec Coop, Inc",TX,Bundled,Cooperative,0.099933466,0.060372466,0.101927386
68410,13334,City of Nebraska City,NE,Bundled,Municipal,0.109756528,0.085458245,0.108542282
68348,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68349,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68344,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68345,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68346,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68347,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68633,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68061,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68065,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68064,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68066,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68069,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68068,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68048,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68040,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68433,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68431,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68437,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68379,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68378,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68458,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68108,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68527,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68036,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68037,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68034,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68033,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68031,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68448,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68443,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68442,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68441,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68447,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68446,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68329,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68323,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68320,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68321,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68324,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68659,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68116,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68366,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68073,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68070,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68046,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68044,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68042,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68041,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68380,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68381,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68382,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68418,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68410,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68413,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68414,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68417,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68111,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68357,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68355,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68621,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68122,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68123,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68127,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
69360,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68029,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68014,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68015,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68017,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68010,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68018,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68421,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68420,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68428,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68110,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68113,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68112,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68118,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68301,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68304,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68305,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68307,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68028,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68025,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68023,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68022,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68138,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68136,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68134,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68147,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68144,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68142,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68332,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68337,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68649,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68648,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68376,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
68072,13337,Nebraska Public Power District,NE,Bundled,Political Subdivision,0.084033354,0.056438535,0.106896808
